run_key,run_label,step,epoch,epoch_from_420,diffusion_loss,distogram_loss,total_loss
biasnorm,AF3 atom pair bias baseline,47409,474,54,0.03338,1.244,0.1041
biasnorm,AF3 atom pair bias baseline,47410,474,54,0.03211,1.175,0.09949
biasnorm,AF3 atom pair bias baseline,47411,474,54,0.03502,1.171,0.1052
biasnorm,AF3 atom pair bias baseline,47412,474,54,0.03409,1.194,0.104
biasnorm,AF3 atom pair bias baseline,47413,474,54,0.03517,1.19,0.106
biasnorm,AF3 atom pair bias baseline,47414,474,54,0.0346,1.213,0.1056
biasnorm,AF3 atom pair bias baseline,47415,474,54,0.03858,1.252,0.1147
biasnorm,AF3 atom pair bias baseline,47416,474,54,0.03423,1.201,0.1045
biasnorm,AF3 atom pair bias baseline,47417,474,54,0.03284,1.159,0.1005
biasnorm,AF3 atom pair bias baseline,47418,474,54,0.03239,1.152,0.09934
biasnorm,AF3 atom pair bias baseline,47419,474,54,0.03327,1.214,0.103
biasnorm,AF3 atom pair bias baseline,47420,474,54,0.03334,1.226,0.1034
biasnorm,AF3 atom pair bias baseline,47421,474,54,0.03746,1.203,0.111
biasnorm,AF3 atom pair bias baseline,47422,474,54,0.0342,1.241,0.1056
biasnorm,AF3 atom pair bias baseline,47423,474,54,0.0351,1.215,0.1067
biasnorm,AF3 atom pair bias baseline,47424,474,54,0.03288,1.252,0.1033
biasnorm,AF3 atom pair bias baseline,47425,474,54,0.03637,1.167,0.1077
biasnorm,AF3 atom pair bias baseline,47426,474,54,0.0369,1.169,0.1089
biasnorm,AF3 atom pair bias baseline,47427,474,54,0.03323,1.17,0.1016
biasnorm,AF3 atom pair bias baseline,47428,474,54,0.03465,1.156,0.104
biasnorm,AF3 atom pair bias baseline,47429,474,54,0.03862,1.147,0.1117
biasnorm,AF3 atom pair bias baseline,47430,474,54,0.03558,1.146,0.1055
biasnorm,AF3 atom pair bias baseline,47431,474,54,0.03669,1.191,0.1091
biasnorm,AF3 atom pair bias baseline,47432,474,54,0.03439,1.209,0.105
biasnorm,AF3 atom pair bias baseline,47433,474,54,0.03845,1.236,0.114
biasnorm,AF3 atom pair bias baseline,47434,474,54,0.03491,1.202,0.1059
biasnorm,AF3 atom pair bias baseline,47435,474,54,0.03194,1.209,0.1001
biasnorm,AF3 atom pair bias baseline,47436,474,54,0.03911,1.171,0.1134
biasnorm,AF3 atom pair bias baseline,47437,474,54,0.03395,1.24,0.1051
biasnorm,AF3 atom pair bias baseline,47438,474,54,0.03459,1.178,0.1045
biasnorm,AF3 atom pair bias baseline,47439,474,54,0.03354,1.182,0.1025
biasnorm,AF3 atom pair bias baseline,47440,474,54,0.03349,1.213,0.1034
biasnorm,AF3 atom pair bias baseline,47441,474,54,0.03709,1.183,0.1097
biasnorm,AF3 atom pair bias baseline,47442,474,54,0.03387,1.206,0.1039
biasnorm,AF3 atom pair bias baseline,47443,474,54,0.03217,1.258,0.1021
biasnorm,AF3 atom pair bias baseline,47444,474,54,0.03385,1.241,0.1049
biasnorm,AF3 atom pair bias baseline,47445,474,54,0.03365,1.157,0.102
biasnorm,AF3 atom pair bias baseline,47446,474,54,0.03499,1.186,0.1056
biasnorm,AF3 atom pair bias baseline,47447,474,54,0.03327,1.22,0.1031
biasnorm,AF3 atom pair bias baseline,47448,474,54,0.03646,1.264,0.1108
biasnorm,AF3 atom pair bias baseline,47449,474,54,0.03361,1.197,0.1031
biasnorm,AF3 atom pair bias baseline,47450,474,54,0.03499,1.221,0.1066
biasnorm,AF3 atom pair bias baseline,47451,474,54,0.03481,1.167,0.1046
biasnorm,AF3 atom pair bias baseline,47452,474,54,0.03444,1.247,0.1063
biasnorm,AF3 atom pair bias baseline,47453,474,54,0.03879,1.209,0.1139
biasnorm,AF3 atom pair bias baseline,47454,474,54,0.03546,1.216,0.1074
biasnorm,AF3 atom pair bias baseline,47455,474,54,0.03602,1.284,0.1106
biasnorm,AF3 atom pair bias baseline,47456,474,54,0.03557,1.194,0.107
biasnorm,AF3 atom pair bias baseline,47457,474,54,0.03468,1.258,0.1071
biasnorm,AF3 atom pair bias baseline,47458,474,54,0.03625,1.219,0.1091
biasnorm,AF3 atom pair bias baseline,47459,474,54,0.03517,1.145,0.1047
biasnorm,AF3 atom pair bias baseline,47460,474,54,0.03548,1.147,0.1054
biasnorm,AF3 atom pair bias baseline,47461,474,54,0.03474,1.171,0.1046
biasnorm,AF3 atom pair bias baseline,47462,474,54,0.03383,1.223,0.1044
biasnorm,AF3 atom pair bias baseline,47463,474,54,0.03484,1.182,0.1051
biasnorm,AF3 atom pair bias baseline,47464,474,54,0.03506,1.207,0.1063
biasnorm,AF3 atom pair bias baseline,47465,474,54,0.03526,1.191,0.1063
biasnorm,AF3 atom pair bias baseline,47466,474,54,0.03723,1.238,0.1116
biasnorm,AF3 atom pair bias baseline,47467,474,54,0.03278,1.216,0.102
biasnorm,AF3 atom pair bias baseline,47468,474,54,0.03455,1.13,0.103
biasnorm,AF3 atom pair bias baseline,47469,474,54,0.03362,1.187,0.1028
biasnorm,AF3 atom pair bias baseline,47470,474,54,0.03658,1.215,0.1096
biasnorm,AF3 atom pair bias baseline,47471,474,54,0.03673,1.245,0.1108
biasnorm,AF3 atom pair bias baseline,47472,474,54,0.03735,1.248,0.1121
biasnorm,AF3 atom pair bias baseline,47473,474,54,0.03614,1.193,0.1081
biasnorm,AF3 atom pair bias baseline,47474,474,54,0.03457,1.2,0.1051
biasnorm,AF3 atom pair bias baseline,47475,474,54,0.03415,1.2,0.1043
biasnorm,AF3 atom pair bias baseline,47476,474,54,0.03627,1.2,0.1085
biasnorm,AF3 atom pair bias baseline,47477,474,54,0.03703,1.224,0.1108
biasnorm,AF3 atom pair bias baseline,47478,474,54,0.03218,1.152,0.09891
biasnorm,AF3 atom pair bias baseline,47479,474,54,0.03451,1.21,0.1053
biasnorm,AF3 atom pair bias baseline,47480,474,54,0.03215,1.171,0.09944
biasnorm,AF3 atom pair bias baseline,47481,474,54,0.03365,1.205,0.1035
biasnorm,AF3 atom pair bias baseline,47482,474,54,0.03386,1.173,0.1029
biasnorm,AF3 atom pair bias baseline,47483,474,54,0.03554,1.184,0.1066
biasnorm,AF3 atom pair bias baseline,47484,474,54,0.03362,1.175,0.1025
biasnorm,AF3 atom pair bias baseline,47485,474,54,0.03586,1.195,0.1076
biasnorm,AF3 atom pair bias baseline,47486,474,54,0.03613,1.169,0.1073
biasnorm,AF3 atom pair bias baseline,47487,474,54,0.03434,1.216,0.1051
biasnorm,AF3 atom pair bias baseline,47488,474,54,0.03765,1.17,0.1104
biasnorm,AF3 atom pair bias baseline,47489,474,54,0.03169,1.15,0.0979
biasnorm,AF3 atom pair bias baseline,47490,474,54,0.03253,1.239,0.1022
biasnorm,AF3 atom pair bias baseline,47491,474,54,0.03452,1.219,0.1056
biasnorm,AF3 atom pair bias baseline,47492,474,54,0.032,1.189,0.09967
biasnorm,AF3 atom pair bias baseline,47493,474,54,0.03705,1.241,0.1113
biasnorm,AF3 atom pair bias baseline,47494,474,54,0.03291,1.171,0.1009
biasnorm,AF3 atom pair bias baseline,47495,474,54,0.03507,1.192,0.1059
biasnorm,AF3 atom pair bias baseline,47496,474,54,0.03744,1.219,0.1114
biasnorm,AF3 atom pair bias baseline,47497,474,54,0.03515,1.203,0.1064
biasnorm,AF3 atom pair bias baseline,47498,474,54,0.03274,1.188,0.1011
biasnorm,AF3 atom pair bias baseline,47499,474,54,0.03415,1.184,0.1038
biasnorm,AF3 atom pair bias baseline,47500,474,54,0.03271,1.172,0.1006
biasnorm,AF3 atom pair bias baseline,47501,475,55,0.03526,1.139,0.1047
biasnorm,AF3 atom pair bias baseline,47502,475,55,0.0379,1.261,0.1136
biasnorm,AF3 atom pair bias baseline,47503,475,55,0.03542,1.179,0.1062
biasnorm,AF3 atom pair bias baseline,47504,475,55,0.03466,1.159,0.1041
biasnorm,AF3 atom pair bias baseline,47505,475,55,0.0346,1.2,0.1052
biasnorm,AF3 atom pair bias baseline,47506,475,55,0.03087,1.221,0.09837
biasnorm,AF3 atom pair bias baseline,47507,475,55,0.03325,1.139,0.1007
biasnorm,AF3 atom pair bias baseline,47508,475,55,0.02881,1.196,0.0935
biasnorm,AF3 atom pair bias baseline,47509,475,55,0.03453,1.255,0.1067
biasnorm,AF3 atom pair bias baseline,47510,475,55,0.03137,1.229,0.0996
biasnorm,AF3 atom pair bias baseline,47511,475,55,0.03096,1.197,0.09783
biasnorm,AF3 atom pair bias baseline,47512,475,55,0.03434,1.203,0.1048
biasnorm,AF3 atom pair bias baseline,47513,475,55,0.03622,1.168,0.1075
biasnorm,AF3 atom pair bias baseline,47514,475,55,0.03487,1.236,0.1068
biasnorm,AF3 atom pair bias baseline,47515,475,55,0.03864,1.221,0.1139
biasnorm,AF3 atom pair bias baseline,47516,475,55,0.03295,1.241,0.1031
biasnorm,AF3 atom pair bias baseline,47517,475,55,0.03884,1.233,0.1147
biasnorm,AF3 atom pair bias baseline,47518,475,55,0.03662,1.167,0.1082
biasnorm,AF3 atom pair bias baseline,47519,475,55,0.03431,1.207,0.1048
biasnorm,AF3 atom pair bias baseline,47520,475,55,0.03407,1.254,0.1058
biasnorm,AF3 atom pair bias baseline,47521,475,55,0.03371,1.218,0.104
biasnorm,AF3 atom pair bias baseline,47522,475,55,0.03509,1.222,0.1068
biasnorm,AF3 atom pair bias baseline,47523,475,55,0.03604,1.167,0.1071
biasnorm,AF3 atom pair bias baseline,47524,475,55,0.0337,1.236,0.1045
biasnorm,AF3 atom pair bias baseline,47525,475,55,0.03538,1.232,0.1077
biasnorm,AF3 atom pair bias baseline,47526,475,55,0.03489,1.211,0.1061
biasnorm,AF3 atom pair bias baseline,47527,475,55,0.03421,1.246,0.1058
biasnorm,AF3 atom pair bias baseline,47528,475,55,0.03542,1.236,0.1079
biasnorm,AF3 atom pair bias baseline,47529,475,55,0.03549,1.227,0.1078
biasnorm,AF3 atom pair bias baseline,47530,475,55,0.035,1.265,0.108
biasnorm,AF3 atom pair bias baseline,47531,475,55,0.03552,1.171,0.1062
biasnorm,AF3 atom pair bias baseline,47532,475,55,0.03757,1.158,0.1099
biasnorm,AF3 atom pair bias baseline,47533,475,55,0.03415,1.215,0.1048
biasnorm,AF3 atom pair bias baseline,47534,475,55,0.03995,1.185,0.1154
biasnorm,AF3 atom pair bias baseline,47535,475,55,0.03306,1.199,0.1021
biasnorm,AF3 atom pair bias baseline,47536,475,55,0.03292,1.213,0.1022
biasnorm,AF3 atom pair bias baseline,47537,475,55,0.03271,1.222,0.1021
biasnorm,AF3 atom pair bias baseline,47538,475,55,0.03661,1.219,0.1098
biasnorm,AF3 atom pair bias baseline,47539,475,55,0.03397,1.243,0.1052
biasnorm,AF3 atom pair bias baseline,47540,475,55,0.04025,1.166,0.1155
biasnorm,AF3 atom pair bias baseline,47541,475,55,0.037,1.207,0.1102
biasnorm,AF3 atom pair bias baseline,47542,475,55,0.03458,1.234,0.1062
biasnorm,AF3 atom pair bias baseline,47543,475,55,0.0389,1.24,0.115
biasnorm,AF3 atom pair bias baseline,47544,475,55,0.03425,1.192,0.1043
biasnorm,AF3 atom pair bias baseline,47545,475,55,0.03426,1.179,0.1039
biasnorm,AF3 atom pair bias baseline,47546,475,55,0.03319,1.186,0.102
biasnorm,AF3 atom pair bias baseline,47547,475,55,0.03536,1.167,0.1057
biasnorm,AF3 atom pair bias baseline,47548,475,55,0.03467,1.246,0.1067
biasnorm,AF3 atom pair bias baseline,47549,475,55,0.03893,1.208,0.1141
biasnorm,AF3 atom pair bias baseline,47550,475,55,0.03548,1.238,0.1081
biasnorm,AF3 atom pair bias baseline,47551,475,55,0.03197,1.242,0.1012
biasnorm,AF3 atom pair bias baseline,47552,475,55,0.03467,1.245,0.1067
biasnorm,AF3 atom pair bias baseline,47553,475,55,0.03042,1.177,0.09617
biasnorm,AF3 atom pair bias baseline,47554,475,55,0.03462,1.262,0.1071
biasnorm,AF3 atom pair bias baseline,47555,475,55,0.03724,1.188,0.1101
biasnorm,AF3 atom pair bias baseline,47556,475,55,0.0358,1.23,0.1085
biasnorm,AF3 atom pair bias baseline,47557,475,55,0.03378,1.192,0.1033
biasnorm,AF3 atom pair bias baseline,47558,475,55,0.03303,1.178,0.1014
biasnorm,AF3 atom pair bias baseline,47559,475,55,0.03369,1.24,0.1046
biasnorm,AF3 atom pair bias baseline,47560,475,55,0.03526,1.196,0.1064
biasnorm,AF3 atom pair bias baseline,47561,475,55,0.03307,1.212,0.1025
biasnorm,AF3 atom pair bias baseline,47562,475,55,0.03447,1.203,0.105
biasnorm,AF3 atom pair bias baseline,47563,475,55,0.03356,1.219,0.1037
biasnorm,AF3 atom pair bias baseline,47564,475,55,0.0343,1.248,0.106
biasnorm,AF3 atom pair bias baseline,47565,475,55,0.03193,1.207,0.1001
biasnorm,AF3 atom pair bias baseline,47566,475,55,0.03361,1.206,0.1034
biasnorm,AF3 atom pair bias baseline,47567,475,55,0.03294,1.245,0.1032
biasnorm,AF3 atom pair bias baseline,47568,475,55,0.03452,1.276,0.1073
biasnorm,AF3 atom pair bias baseline,47569,475,55,0.03698,1.272,0.1121
biasnorm,AF3 atom pair bias baseline,47570,475,55,0.03493,1.2,0.1059
biasnorm,AF3 atom pair bias baseline,47571,475,55,0.03795,1.168,0.1109
biasnorm,AF3 atom pair bias baseline,47572,475,55,0.03589,1.208,0.108
biasnorm,AF3 atom pair bias baseline,47573,475,55,0.03576,1.145,0.1059
biasnorm,AF3 atom pair bias baseline,47574,475,55,0.03443,1.158,0.1036
biasnorm,AF3 atom pair bias baseline,47575,475,55,0.03427,1.157,0.1033
biasnorm,AF3 atom pair bias baseline,47576,475,55,0.03416,1.178,0.1037
biasnorm,AF3 atom pair bias baseline,47577,475,55,0.03875,1.256,0.1152
biasnorm,AF3 atom pair bias baseline,47578,475,55,0.03597,1.203,0.108
biasnorm,AF3 atom pair bias baseline,47579,475,55,0.03434,1.208,0.1049
biasnorm,AF3 atom pair bias baseline,47580,475,55,0.03068,1.206,0.09752
biasnorm,AF3 atom pair bias baseline,47581,475,55,0.0372,1.241,0.1116
biasnorm,AF3 atom pair bias baseline,47582,475,55,0.03343,1.15,0.1014
biasnorm,AF3 atom pair bias baseline,47583,475,55,0.03283,1.217,0.1022
biasnorm,AF3 atom pair bias baseline,47584,475,55,0.03267,1.231,0.1023
biasnorm,AF3 atom pair bias baseline,47585,475,55,0.03675,1.316,0.113
biasnorm,AF3 atom pair bias baseline,47586,475,55,0.03372,1.165,0.1024
biasnorm,AF3 atom pair bias baseline,47587,475,55,0.03661,1.282,0.1117
biasnorm,AF3 atom pair bias baseline,47588,475,55,0.0346,1.174,0.1044
biasnorm,AF3 atom pair bias baseline,47589,475,55,0.03268,1.222,0.102
biasnorm,AF3 atom pair bias baseline,47590,475,55,0.0316,1.167,0.0982
biasnorm,AF3 atom pair bias baseline,47591,475,55,0.03308,1.27,0.1043
biasnorm,AF3 atom pair bias baseline,47592,475,55,0.03561,1.118,0.1048
biasnorm,AF3 atom pair bias baseline,47593,475,55,0.03655,1.245,0.1104
biasnorm,AF3 atom pair bias baseline,47594,475,55,0.03785,1.246,0.1131
biasnorm,AF3 atom pair bias baseline,47595,475,55,0.03422,1.195,0.1043
biasnorm,AF3 atom pair bias baseline,47596,475,55,0.03619,1.16,0.1072
biasnorm,AF3 atom pair bias baseline,47597,475,55,0.03511,1.184,0.1057
biasnorm,AF3 atom pair bias baseline,47598,475,55,0.03692,1.285,0.1124
biasnorm,AF3 atom pair bias baseline,47599,475,55,0.03374,1.167,0.1025
biasnorm,AF3 atom pair bias baseline,47600,475,55,0.03552,1.131,0.105
biasnorm,AF3 atom pair bias baseline,47601,476,56,0.03217,1.239,0.1015
biasnorm,AF3 atom pair bias baseline,47602,476,56,0.03325,1.211,0.1028
biasnorm,AF3 atom pair bias baseline,47603,476,56,0.03297,1.2,0.102
biasnorm,AF3 atom pair bias baseline,47604,476,56,0.03255,1.215,0.1016
biasnorm,AF3 atom pair bias baseline,47605,476,56,0.0319,1.2,0.0998
biasnorm,AF3 atom pair bias baseline,47606,476,56,0.03027,1.124,0.09425
biasnorm,AF3 atom pair bias baseline,47607,476,56,0.03596,1.225,0.1087
biasnorm,AF3 atom pair bias baseline,47608,476,56,0.03139,1.211,0.0991
biasnorm,AF3 atom pair bias baseline,47609,476,56,0.03564,1.212,0.1076
biasnorm,AF3 atom pair bias baseline,47610,476,56,0.03791,1.241,0.113
biasnorm,AF3 atom pair bias baseline,47611,476,56,0.03913,1.177,0.1136
biasnorm,AF3 atom pair bias baseline,47612,476,56,0.03906,1.18,0.1135
biasnorm,AF3 atom pair bias baseline,47613,476,56,0.0358,1.243,0.1089
biasnorm,AF3 atom pair bias baseline,47614,476,56,0.037,1.165,0.109
biasnorm,AF3 atom pair bias baseline,47615,476,56,0.03439,1.215,0.1052
biasnorm,AF3 atom pair bias baseline,47616,476,56,0.03562,1.264,0.1091
biasnorm,AF3 atom pair bias baseline,47617,476,56,0.03247,1.181,0.1003
biasnorm,AF3 atom pair bias baseline,47618,476,56,0.03454,1.227,0.1059
biasnorm,AF3 atom pair bias baseline,47619,476,56,0.03644,1.19,0.1086
biasnorm,AF3 atom pair bias baseline,47620,476,56,0.03209,1.23,0.1011
biasnorm,AF3 atom pair bias baseline,47621,476,56,0.03594,1.157,0.1066
biasnorm,AF3 atom pair bias baseline,47622,476,56,0.03614,1.206,0.1085
biasnorm,AF3 atom pair bias baseline,47623,476,56,0.03675,1.225,0.1102
biasnorm,AF3 atom pair bias baseline,47624,476,56,0.0359,1.165,0.1067
biasnorm,AF3 atom pair bias baseline,47625,476,56,0.03211,1.171,0.09935
biasnorm,AF3 atom pair bias baseline,47626,476,56,0.03438,1.253,0.1063
biasnorm,AF3 atom pair bias baseline,47627,476,56,0.03681,1.224,0.1103
biasnorm,AF3 atom pair bias baseline,47628,476,56,0.03878,1.152,0.1121
biasnorm,AF3 atom pair bias baseline,47629,476,56,0.03274,1.188,0.1011
biasnorm,AF3 atom pair bias baseline,47630,476,56,0.03149,1.17,0.09808
biasnorm,AF3 atom pair bias baseline,47631,476,56,0.03229,1.151,0.09911
biasnorm,AF3 atom pair bias baseline,47632,476,56,0.02987,1.206,0.09591
biasnorm,AF3 atom pair bias baseline,47633,476,56,0.03467,1.273,0.1075
biasnorm,AF3 atom pair bias baseline,47634,476,56,0.03589,1.167,0.1068
biasnorm,AF3 atom pair bias baseline,47635,476,56,0.03754,1.189,0.1108
biasnorm,AF3 atom pair bias baseline,47636,476,56,0.03527,1.268,0.1086
biasnorm,AF3 atom pair bias baseline,47637,476,56,0.03443,1.197,0.1048
biasnorm,AF3 atom pair bias baseline,47638,476,56,0.03633,1.264,0.1106
biasnorm,AF3 atom pair bias baseline,47639,476,56,0.03303,1.218,0.1026
biasnorm,AF3 atom pair bias baseline,47640,476,56,0.03242,1.212,0.1012
biasnorm,AF3 atom pair bias baseline,47641,476,56,0.03416,1.287,0.1069
biasnorm,AF3 atom pair bias baseline,47642,476,56,0.03332,1.224,0.1034
biasnorm,AF3 atom pair bias baseline,47643,476,56,0.03722,1.195,0.1103
biasnorm,AF3 atom pair bias baseline,47644,476,56,0.03901,1.235,0.1151
biasnorm,AF3 atom pair bias baseline,47645,476,56,0.03587,1.221,0.1084
biasnorm,AF3 atom pair bias baseline,47646,476,56,0.03277,1.228,0.1024
biasnorm,AF3 atom pair bias baseline,47647,476,56,0.0311,1.185,0.09774
biasnorm,AF3 atom pair bias baseline,47648,476,56,0.03235,1.226,0.1015
biasnorm,AF3 atom pair bias baseline,47649,476,56,0.03491,1.2,0.1058
biasnorm,AF3 atom pair bias baseline,47650,476,56,0.03333,1.234,0.1037
biasnorm,AF3 atom pair bias baseline,47651,476,56,0.03305,1.21,0.1024
biasnorm,AF3 atom pair bias baseline,47652,476,56,0.03825,1.296,0.1154
biasnorm,AF3 atom pair bias baseline,47653,476,56,0.03373,1.208,0.1037
biasnorm,AF3 atom pair bias baseline,47654,476,56,0.0355,1.178,0.1063
biasnorm,AF3 atom pair bias baseline,47655,476,56,0.03146,1.237,0.1
biasnorm,AF3 atom pair bias baseline,47656,476,56,0.0353,1.213,0.107
biasnorm,AF3 atom pair bias baseline,47657,476,56,0.03426,1.253,0.1061
biasnorm,AF3 atom pair bias baseline,47658,476,56,0.0329,1.232,0.1027
biasnorm,AF3 atom pair bias baseline,47659,476,56,0.03416,1.258,0.106
biasnorm,AF3 atom pair bias baseline,47660,476,56,0.03336,1.191,0.1025
biasnorm,AF3 atom pair bias baseline,47661,476,56,0.03504,1.258,0.1078
biasnorm,AF3 atom pair bias baseline,47662,476,56,0.02961,1.18,0.09462
biasnorm,AF3 atom pair bias baseline,47663,476,56,0.03391,1.208,0.1041
biasnorm,AF3 atom pair bias baseline,47664,476,56,0.0338,1.208,0.1038
biasnorm,AF3 atom pair bias baseline,47665,476,56,0.03315,1.205,0.1024
biasnorm,AF3 atom pair bias baseline,47666,476,56,0.03516,1.224,0.107
biasnorm,AF3 atom pair bias baseline,47667,476,56,0.03372,1.186,0.103
biasnorm,AF3 atom pair bias baseline,47668,476,56,0.03452,1.209,0.1053
biasnorm,AF3 atom pair bias baseline,47669,476,56,0.03318,1.252,0.1039
biasnorm,AF3 atom pair bias baseline,47670,476,56,0.03435,1.222,0.1054
biasnorm,AF3 atom pair bias baseline,47671,476,56,0.03745,1.22,0.1115
biasnorm,AF3 atom pair bias baseline,47672,476,56,0.03415,1.211,0.1046
biasnorm,AF3 atom pair bias baseline,47673,476,56,0.0365,1.222,0.1097
biasnorm,AF3 atom pair bias baseline,47674,476,56,0.0327,1.189,0.1011
biasnorm,AF3 atom pair bias baseline,47675,476,56,0.03243,1.201,0.1009
biasnorm,AF3 atom pair bias baseline,47676,476,56,0.03538,1.224,0.1075
biasnorm,AF3 atom pair bias baseline,47677,476,56,0.03381,1.141,0.1018
biasnorm,AF3 atom pair bias baseline,47678,476,56,0.03109,1.145,0.09651
biasnorm,AF3 atom pair bias baseline,47679,476,56,0.03046,1.205,0.09706
biasnorm,AF3 atom pair bias baseline,47680,476,56,0.03446,1.147,0.1033
biasnorm,AF3 atom pair bias baseline,47681,476,56,0.03297,1.214,0.1023
biasnorm,AF3 atom pair bias baseline,47682,476,56,0.03006,1.147,0.09452
biasnorm,AF3 atom pair bias baseline,47683,476,56,0.03607,1.166,0.1071
biasnorm,AF3 atom pair bias baseline,47684,476,56,0.03523,1.212,0.1068
biasnorm,AF3 atom pair bias baseline,47685,476,56,0.0358,1.221,0.1082
biasnorm,AF3 atom pair bias baseline,47686,476,56,0.03953,1.171,0.1142
biasnorm,AF3 atom pair bias baseline,47687,476,56,0.03301,1.243,0.1033
biasnorm,AF3 atom pair bias baseline,47688,476,56,0.03229,1.21,0.1009
biasnorm,AF3 atom pair bias baseline,47689,476,56,0.03241,1.222,0.1015
biasnorm,AF3 atom pair bias baseline,47690,476,56,0.03516,1.208,0.1066
biasnorm,AF3 atom pair bias baseline,47691,476,56,0.03693,1.188,0.1095
biasnorm,AF3 atom pair bias baseline,47692,476,56,0.03588,1.222,0.1084
biasnorm,AF3 atom pair bias baseline,47693,476,56,0.03375,1.191,0.1032
biasnorm,AF3 atom pair bias baseline,47694,476,56,0.03407,1.23,0.105
biasnorm,AF3 atom pair bias baseline,47695,476,56,0.03629,1.233,0.1096
biasnorm,AF3 atom pair bias baseline,47696,476,56,0.03692,1.249,0.1113
biasnorm,AF3 atom pair bias baseline,47697,476,56,0.03361,1.216,0.1037
biasnorm,AF3 atom pair bias baseline,47698,476,56,0.03066,1.237,0.09842
biasnorm,AF3 atom pair bias baseline,47699,476,56,0.03391,1.204,0.104
biasnorm,AF3 atom pair bias baseline,47700,476,56,0.03172,1.211,0.09978
biasnorm,AF3 atom pair bias baseline,47701,477,57,0.03723,1.234,0.1115
biasnorm,AF3 atom pair bias baseline,47702,477,57,0.03095,1.229,0.09877
biasnorm,AF3 atom pair bias baseline,47703,477,57,0.03277,1.205,0.1017
biasnorm,AF3 atom pair bias baseline,47704,477,57,0.0314,1.218,0.09934
biasnorm,AF3 atom pair bias baseline,47705,477,57,0.03273,1.248,0.1029
biasnorm,AF3 atom pair bias baseline,47706,477,57,0.03666,1.27,0.1114
biasnorm,AF3 atom pair bias baseline,47707,477,57,0.0298,1.202,0.09565
biasnorm,AF3 atom pair bias baseline,47708,477,57,0.03278,1.222,0.1022
biasnorm,AF3 atom pair bias baseline,47709,477,57,0.03778,1.277,0.1139
biasnorm,AF3 atom pair bias baseline,47710,477,57,0.03385,1.203,0.1038
biasnorm,AF3 atom pair bias baseline,47711,477,57,0.03636,1.192,0.1085
biasnorm,AF3 atom pair bias baseline,47712,477,57,0.03424,1.212,0.1048
biasnorm,AF3 atom pair bias baseline,47713,477,57,0.03777,1.194,0.1114
biasnorm,AF3 atom pair bias baseline,47714,477,57,0.03211,1.085,0.09677
biasnorm,AF3 atom pair bias baseline,47715,477,57,0.03544,1.187,0.1065
biasnorm,AF3 atom pair bias baseline,47716,477,57,0.03512,1.192,0.106
biasnorm,AF3 atom pair bias baseline,47717,477,57,0.03337,1.231,0.1037
biasnorm,AF3 atom pair bias baseline,47718,477,57,0.03346,1.179,0.1023
biasnorm,AF3 atom pair bias baseline,47719,477,57,0.03142,1.255,0.1005
biasnorm,AF3 atom pair bias baseline,47720,477,57,0.03362,1.261,0.1051
biasnorm,AF3 atom pair bias baseline,47721,477,57,0.03525,1.207,0.1067
biasnorm,AF3 atom pair bias baseline,47722,477,57,0.03663,1.237,0.1104
biasnorm,AF3 atom pair bias baseline,47723,477,57,0.0335,1.207,0.1032
biasnorm,AF3 atom pair bias baseline,47724,477,57,0.0337,1.257,0.1051
biasnorm,AF3 atom pair bias baseline,47725,477,57,0.03756,1.176,0.1104
biasnorm,AF3 atom pair bias baseline,47726,477,57,0.03633,1.253,0.1103
biasnorm,AF3 atom pair bias baseline,47727,477,57,0.03603,1.195,0.1079
biasnorm,AF3 atom pair bias baseline,47728,477,57,0.03671,1.245,0.1108
biasnorm,AF3 atom pair bias baseline,47729,477,57,0.03784,1.221,0.1123
biasnorm,AF3 atom pair bias baseline,47730,477,57,0.03821,1.173,0.1116
biasnorm,AF3 atom pair bias baseline,47731,477,57,0.03382,1.153,0.1022
biasnorm,AF3 atom pair bias baseline,47732,477,57,0.03361,1.217,0.1037
biasnorm,AF3 atom pair bias baseline,47733,477,57,0.03392,1.165,0.1028
biasnorm,AF3 atom pair bias baseline,47734,477,57,0.03295,1.241,0.1031
biasnorm,AF3 atom pair bias baseline,47735,477,57,0.03597,1.275,0.1102
biasnorm,AF3 atom pair bias baseline,47736,477,57,0.03471,1.247,0.1068
biasnorm,AF3 atom pair bias baseline,47737,477,57,0.0375,1.277,0.1133
biasnorm,AF3 atom pair bias baseline,47738,477,57,0.0334,1.225,0.1036
biasnorm,AF3 atom pair bias baseline,47739,477,57,0.03408,1.178,0.1035
biasnorm,AF3 atom pair bias baseline,47740,477,57,0.03432,1.225,0.1054
biasnorm,AF3 atom pair bias baseline,47741,477,57,0.03287,1.169,0.1008
biasnorm,AF3 atom pair bias baseline,47742,477,57,0.0326,1.174,0.1004
biasnorm,AF3 atom pair bias baseline,47743,477,57,0.03065,1.139,0.09547
biasnorm,AF3 atom pair bias baseline,47744,477,57,0.0297,1.195,0.09526
biasnorm,AF3 atom pair bias baseline,47745,477,57,0.0294,1.181,0.09422
biasnorm,AF3 atom pair bias baseline,47746,477,57,0.03465,1.247,0.1067
biasnorm,AF3 atom pair bias baseline,47747,477,57,0.03416,1.215,0.1048
biasnorm,AF3 atom pair bias baseline,47748,477,57,0.03366,1.169,0.1024
biasnorm,AF3 atom pair bias baseline,47749,477,57,0.03252,1.218,0.1016
